Acceleration,Temperature,Speed,Voltage,Current
bf4d0000,41a44444,00000000,00000000,3ff2d6fd
bf130000,41a44444,00000000,00000000,3ff2f738
bf050000,41a44444,00000000,00000000,3ff3165c
bf370000,41a44444,00000000,00000000,3ff32c36
bf610000,41a44444,00000000,00000000,3ff34977
bf700000,41a44444,00000000,00000000,3ff36dc5
bf190000,41a19999,00000000,00000000,3ff390ee
3eca0194,41a2aaab,00000000,00000000,3ff3a37e
bf400000,41a44444,00000000,00000000,3ff3c4c0
3fff01fe,41a44444,00000000,00000000,3ff3dd7b
bfff0000,41a44444,00000000,00000000,3ff4044d
3fff01fe,41a44444,00000000,00000000,3ff429fe
3fdc81b9,41a44444,00000000,00000000,3ff455d1
bfff0000,41a44444,00000000,00000000,3ff4722f
3fd381a7,41a44444,00000000,00000000,3ff494c5
00000000,41a44444,00000000,00000000,3ff4b667
3e9c0138,41a44444,00000000,00000000,3ff4d04a
3e9a0134,41a44444,00000000,00000000,3ff4e2bc
3ea6014c,41a44444,00000000,00000000,3ff4f4af
3e9c0138,41a44444,00000000,00000000,3ff5134b
3e920124,41a44444,00000000,00000000,3ff5379a
3e9c0138,41a44444,00000000,00000000,3ff54e2d
3e980130,41a44444,00000000,00000000,3ff56a82
3e9a0134,41a44444,00000000,00000000,3ff58623
3e940128,41a44444,00000000,00000000,3ff59ae7
3e96012c,41a44444,00000000,00000000,3ff5b545
3e8a0114,41a44444,00000000,00000000,3ff5cf01
3e980130,41a44444,00000000,00000000,3ff5ee19
3e980130,41a19999,00000000,00000000,3ff60c78
3e900120,41a19999,00000000,00000000,3ff62a24
3e920124,41a44444,00000000,00000000,3ff63b97
3ea00140,41a44444,00000000,00000000,3ff64ca3
3e980130,41a44444,00000000,00000000,3ff65d4c
3e940128,41a44444,00000000,00000000,3ff6732c
3e980130,41a44444,00000000,00000000,3ff68891
3e9c0138,41a44444,00000000,00000000,3ff69d7f
3e980130,41a44444,00000000,00000000,3ff6a1bc
3e9a0134,41a44444,40cae050,00000000,3ff6b097
3e9a0134,41a44444,40bf017c,00000000,3ff6bf21
3ea6014c,41a44444,40b38ba3,00000000,3ff6cd5c
3e940128,41a44444,40ad7950,00000000,3ff6db4c
3e940128,41a44444,40a1829a,00000000,3ff6deaa
3e920124,41a44444,409b735b,00000000,3ff6e70c
3e9e013c,41a44444,408edfd7,00000000,3ff6ef43
3e900120,41a44444,408830f5,00000000,3ff6f74f
3e9c0138,41a44444,4081a2be,00000000,3ff6fa42
3e940128,41a44444,40756476,00000000,3ff706ec
3e9e013c,41aa2223,40676c37,00000000,3ff70e80
3e980130,41c55555,40588988,00000000,3ff73c4b
3e920124,41cddddd,4048fbd5,00000000,3ff75fc4
3e980130,41d08888,4038c7ea,00000000,3ff7829b
3e9a0134,41cb3333,4027ab3e,00000000,3ff7a4d4
3e940128,41c08888,4027ab3e,00000000,3ff7cb18
3e96012c,41c08888,40151a7e,00000000,3ff7f0b3
3e9c0138,41bbbbbc,4000c88a,00000000,3ff8035f
3e980130,41bbbbbc,4000c88a,00000000,3ff8112d
3e9c0138,41bbbbbc,3fd29c4a,00000000,3ff8233a
3ebc0178,41bbbbbc,3fd29c4a,00000000,3ff83081
3e9e013c,41b6eeef,3fd29c4a,00000000,3ff834b5
3e980130,41b6eeef,3f9724a5,00000000,3ff84199
3e96012c,41b6eeef,3f9724a5,00000000,3ff8413b
3e980130,41b55555,00000000,00000000,bf31a632
3e900120,41a91111,00000000,00000000,3dc3de28
3e980130,41a91111,00000000,00000000,3f0fc6f9
3e9c0138,41a91111,00000000,00000000,3f5aa567
3e980130,41a91111,00000000,00000000,3f86d7ac
3e980130,41a91111,00000000,00000000,3f98172f
3e96012c,41a66667,00000000,00000000,3fa4ecdf
3e96012c,41a66667,00000000,00000000,3faf8198
3e9a0134,41a66667,3ee1667c,00000000,3fb7e99e
3e9a0134,41a66667,40a80faf,00000000,3fbe5fd0
3e980130,41a66667,409b00d6,00000000,3fc40fc8
3e96012c,41a66667,4094cb69,00000000,3fc8b02c
3e9a0134,41a66667,408e1ed3,00000000,3fcc7c03
3e96012c,41a44444,40878189,00000000,3fd006fc
3e96012c,41a66667,40737393,00000000,3fd2fbe3
3e980130,41a44444,4064f6a1,00000000,3fd5759d
3e980130,41a44444,4055f4f4,00000000,3fd7a619
3e9a0134,41a66667,4055f4f4,00000000,3fd9d034
3e96012c,41a44444,4046648c,00000000,3fdba6bb
3e9a0134,41a66667,4035f8c4,00000000,3fdd6792
3e9c0138,41a44444,40247818,00000000,3fdeb6ca
3e980130,41a44444,40247818,00000000,3fe01501
3e920124,41a44444,4011c63e,00000000,3fe16aa6
3e96012c,41a44444,3ff9a85b,00000000,3fe2b8d9
3e980130,41a44444,3ff9a85b,00000000,3fe3b01c
3e96012c,41a44444,3ff9a85b,00000000,3fe45a2e
3e96012c,41a44444,3fc95c01,00000000,3fe554b8
3e9a0134,41a44444,3fc95c01,00000000,3fe64f5c
3e980130,41a44444,3fc95c01,00000000,3fe738b9
3e980130,41a44444,3f89ef5f,00000000,3fe8235e
3e96012c,41a44444,3f89ef5f,00000000,3fe8cddc
3e9e013c,41a44444,3f89ef5f,00000000,3fe96d95
3e980130,41a44444,00000000,00000000,3fe9f423
3e940128,41a44444,00000000,00000000,3fea72a7
3e9c0138,41a44444,00000000,00000000,3feae9d2
3e920124,41a44444,00000000,00000000,3feb767a
3e920124,41a44444,00000000,00000000,3febdff9
3e940128,41a44444,00000000,00000000,3fec43d0
3e940128,41a44444,00000000,00000000,3feca26f
3e8e011c,41a66667,00000000,00000000,3fed08f5
3e920124,41a44444,00000000,00000000,3fed833e
3e8c0118,41a44444,00000000,00000000,3fedd341
3e920124,41a44444,00000000,00000000,3fee2b52
3e940128,41a44444,00000000,00000000,3fee8ae7
3e900120,41b3bbbc,00000000,00000000,3feecf80
